,age,gender,height,weight,activity_level,goal,protein,fats,carbohydrates,daily_dose
6156,55,female,163,72,minimal,weightmaintenance,58.623749999999994,52.10999999999999,214.95375,1563.3
6157,51,female,160,91,high,moderategain,96.643125,85.905,354.35812500000003,2577.15
6158,60,female,161,81,medium,extremeloss,78.77390625000001,70.02125000000001,288.83765625000007,2100.6375000000003
6159,36,male,195,96,medium,moderategain,116.46796875,103.52708333333334,427.04921875,3105.8125
6160,23,male,154,84,high,moderategain,109.48359375,97.31875,401.43984375,2919.5625
6161,63,female,154,89,medium,moderategain,80.00906250000001,71.11916666666667,293.36656250000004,2133.5750000000003
6162,55,female,169,67,veryhigh,moderategain,91.9303125,81.71583333333334,337.0778125,2451.475
6163,59,female,164,76,low,extremegain,68.5265625,60.912499999999994,251.26406250000002,1827.375
6164,45,male,175,60,veryhigh,weightmaintenance,105.0046875,93.3375,385.01718750000003,2800.125
6165,18,female,182,88,veryhigh,extremeloss,125.863125,111.87833333333333,461.498125,3356.35
6166,52,male,179,68,high,extremeloss,99.861328125,88.765625,366.15820312500006,2662.96875
6167,57,female,173,74,veryhigh,slightloss,97.98656249999999,87.09916666666666,359.2840625,2612.975
6168,25,female,172,56,high,weightmaintenance,87.2634375,77.5675,319.96593750000005,2327.025
6169,64,female,158,80,minimal,slightgain,58.7925,52.26,215.57250000000002,1567.8
6170,24,female,152,51,high,moderategain,76.2665625,67.7925,279.6440625,2033.775
6171,28,female,185,87,high,extremeloss,111.602109375,99.201875,409.20773437500003,2976.05625
6172,56,male,197,54,minimal,slightloss,67.33125,59.849999999999994,246.88125000000002,1795.5
6173,21,female,156,63,low,extremeloss,69.0421875,61.37083333333333,253.15468750000002,1841.125
6174,42,male,171,67,minimal,slightgain,69.01875,61.349999999999994,253.06875000000002,1840.5
6175,29,male,163,85,high,slightgain,111.828515625,99.40312499999999,410.03789062500005,2982.09375
6176,43,female,197,53,medium,weightmaintenance,80.51765625,71.57125,295.2314062500001,2147.1375000000003
6177,55,female,178,73,high,extremegain,90.98296875,80.87375,333.60421875000003,2426.2125
6178,63,female,199,62,minimal,extremeloss,62.44875,55.51,228.97875000000002,1665.3
6179,29,male,165,70,high,extremegain,102.933984375,91.49687499999999,377.42460937500005,2744.90625
6180,60,male,197,82,minimal,slightgain,79.03125,70.25,289.78125,2107.5
6181,54,male,183,69,veryhigh,moderateloss,111.7734375,99.35416666666667,409.83593750000006,2980.625
6182,63,female,159,54,low,slightgain,54.540234375,48.48020833333333,199.98085937500002,1454.40625
6183,41,male,156,73,low,slightgain,77.6015625,68.97916666666667,284.5390625,2069.375
6184,33,male,174,84,minimal,extremeloss,79.5375,70.69999999999999,291.63750000000005,2121.0
6185,30,male,176,79,low,moderategain,89.9765625,79.97916666666667,329.9140625,2399.375
6186,42,female,164,77,medium,slightgain,82.77000000000001,73.57333333333334,303.49000000000007,2207.2000000000003
6187,21,male,181,94,medium,slightloss,114.57890625,101.84791666666666,420.12265625000003,3055.4375
6188,28,male,177,56,low,moderategain,78.955078125,70.18229166666667,289.501953125,2105.46875
6189,49,female,158,91,minimal,slightgain,67.11749999999999,59.66,246.09750000000003,1789.8
6190,24,female,156,84,medium,moderateloss,89.16375000000001,79.25666666666667,326.9337500000001,2377.7000000000003
6191,63,female,165,79,low,slightgain,69.364453125,61.657291666666666,254.33632812500002,1849.71875
6192,28,male,175,83,high,weightmaintenance,115.70976562499999,102.85312499999999,424.26914062500003,3085.59375
6193,45,male,184,88,medium,extremeloss,105.20625,93.51666666666667,385.75625,2805.5
6194,58,male,166,58,veryhigh,moderateloss,94.940625,84.39166666666667,348.115625,2531.75
6195,40,female,172,61,medium,slightloss,76.95750000000001,68.40666666666668,282.17750000000007,2052.2000000000003
6196,62,male,157,78,low,extremegain,75.087890625,66.74479166666667,275.322265625,2002.34375
6197,40,female,151,59,low,slightgain,60.469921875,53.751041666666666,221.72304687500002,1612.53125
6198,45,female,180,76,low,slightgain,77.2921875,68.70416666666667,283.4046875,2061.125
6199,60,male,181,68,minimal,extremegain,68.23125,60.650000000000006,250.18125000000003,1819.5
6200,64,male,178,62,minimal,extremegain,63.787499999999994,56.699999999999996,233.88750000000002,1701.0
6201,43,male,152,91,high,extremegain,106.734375,94.875,391.35937500000006,2846.25
6202,42,female,157,86,high,slightloss,95.106796875,84.539375,348.72492187500006,2536.18125
6203,46,female,151,81,medium,extremegain,79.20984375,70.40875,290.43609375000005,2112.2625000000003
6204,36,male,180,64,low,slightgain,81.984375,72.875,300.609375,2186.25
6205,50,female,198,70,high,extremegain,98.74546875,87.77375,362.06671875000006,2633.2125
6206,53,male,186,52,low,weightmaintenance,73.34765625,65.19791666666667,268.94140625,1955.9375
6207,31,male,169,57,medium,moderategain,85.80703125,76.27291666666666,314.62578125000005,2288.1875
6208,31,male,178,55,minimal,moderategain,68.0625,60.5,249.56250000000003,1815.0
6209,52,female,166,78,high,moderateloss,90.33609375,80.29875,331.23234375000004,2408.9625
6210,47,female,159,68,veryhigh,slightgain,91.0396875,80.92416666666666,333.8121875,2427.725
6211,45,male,190,66,veryhigh,slightloss,115.959375,103.07499999999999,425.18437500000005,3092.25
6212,34,male,171,59,veryhigh,extremegain,106.4296875,94.60416666666667,390.24218750000006,2838.125
6213,20,female,155,82,veryhigh,slightloss,108.8521875,96.7575,399.1246875,2902.725
6214,33,male,192,62,veryhigh,moderateloss,118.27499999999999,105.13333333333333,433.675,3154.0
6215,63,female,183,76,veryhigh,weightmaintenance,101.7271875,90.42416666666666,372.9996875,2712.725
6216,47,male,180,91,veryhigh,moderateloss,128.60625,114.31666666666666,471.55625000000003,3429.5
6217,46,female,161,61,high,slightgain,79.258359375,70.451875,290.61398437500003,2113.55625
6218,62,male,161,51,veryhigh,moderategain,86.3015625,76.7125,316.43906250000003,2301.375
6219,32,female,165,59,veryhigh,weightmaintenance,92.64281249999999,82.34916666666666,339.6903125,2470.475
6220,63,male,174,70,medium,weightmaintenance,85.8796875,76.3375,314.89218750000003,2290.125
6221,42,female,171,72,high,slightloss,91.710703125,81.520625,336.27257812500005,2445.61875
6222,55,female,176,50,medium,weightmaintenance,67.6575,60.14,248.07750000000001,1804.2
6223,59,female,173,82,low,slightgain,74.520703125,66.240625,273.242578125,1987.21875
6224,64,female,161,75,veryhigh,extremegain,90.86156249999999,80.76583333333332,333.1590625,2422.975
6225,55,male,167,64,minimal,slightgain,63.61875,56.55,233.26875,1696.5
6226,40,female,194,71,veryhigh,extremegain,111.256875,98.895,407.94187500000004,2966.85
6227,42,female,196,74,veryhigh,slightgain,113.57249999999999,100.95333333333332,416.4325,3028.6
6228,59,male,165,50,medium,moderategain,72.14765625,64.13125,264.54140625,1923.9375
6229,24,female,153,75,low,extremeloss,73.489453125,65.32395833333334,269.461328125,1959.71875
6230,39,male,161,70,medium,weightmaintenance,88.13203125,78.33958333333334,323.15078125,2350.1875
6231,34,female,198,90,high,weightmaintenance,116.85796875,103.87375,428.47921875000003,3116.2125
6232,35,female,182,73,low,slightgain,78.96796875,70.19375,289.54921875,2105.8125
6233,58,female,171,88,low,extremegain,77.227734375,68.646875,283.168359375,2059.40625
6234,27,female,167,65,low,slightloss,72.071484375,64.06354166666667,264.262109375,1921.90625
6235,27,female,197,81,medium,moderategain,101.44265625000001,90.17125000000001,371.95640625000004,2705.1375000000003
6236,24,female,182,65,veryhigh,weightmaintenance,107.33812499999999,95.41166666666666,393.573125,2862.35
6237,55,male,176,62,veryhigh,extremeloss,103.3125,91.83333333333333,378.81250000000006,2755.0
6238,44,male,191,91,veryhigh,weightmaintenance,134.57343749999998,119.62083333333332,493.4359375,3588.625
6239,50,female,168,81,veryhigh,moderateloss,103.24125,91.77,378.55125000000004,2753.1
6240,18,female,197,99,veryhigh,extremeloss,140.3803125,124.7825,514.7278125,3743.475
6241,61,male,163,90,high,slightloss,104.712890625,93.078125,383.94726562500006,2792.34375
6242,51,male,174,93,minimal,extremeloss,79.5375,70.69999999999999,291.63750000000005,2121.0
6243,21,female,183,73,low,extremeloss,82.899609375,73.68854166666667,303.965234375,2210.65625
6244,34,female,173,62,minimal,weightmaintenance,61.661249999999995,54.809999999999995,226.09125,1644.3
6245,21,female,187,60,high,extremeloss,97.209140625,86.408125,356.43351562500004,2592.24375
6246,60,female,172,64,veryhigh,slightgain,89.3475,79.42,327.6075,2382.6
6247,43,female,154,59,high,moderategain,76.10484375,67.64875,279.05109375,2029.4625
6248,21,female,193,91,high,extremeloss,119.688046875,106.389375,438.85617187500003,3191.68125
6249,18,male,185,90,minimal,weightmaintenance,88.70625,78.85,325.25625,2365.5
6250,24,female,173,52,low,slightgain,68.075390625,60.51145833333333,249.60976562500002,1815.34375
6251,47,female,185,65,medium,slightloss,81.97078125,72.86291666666666,300.5595312500001,2185.8875000000003
6252,26,male,154,93,medium,moderateloss,102.73593749999999,91.32083333333333,376.6984375,2739.625
6253,52,male,188,66,low,extremeloss,81.46875,72.41666666666667,298.71875,2172.5
6254,25,male,155,74,veryhigh,slightgain,113.1984375,100.62083333333334,415.0609375,3018.625
6255,41,male,194,79,high,slightgain,116.59921874999999,103.64375,427.53046875,3109.3125
6256,36,female,185,96,veryhigh,slightloss,126.48656249999999,112.43249999999999,463.7840625,3372.975
6257,53,male,194,84,high,slightloss,115.95234375,103.06875,425.15859375,3092.0625
6258,60,male,153,86,medium,moderateloss,88.42265625,78.59791666666666,324.21640625000003,2357.9375
6259,44,female,159,62,low,moderateloss,63.563671875,56.501041666666666,233.06679687500002,1695.03125
6260,49,male,150,73,minimal,weightmaintenance,64.2375,57.099999999999994,235.53750000000002,1713.0
6261,31,male,170,87,minimal,moderateloss,80.21249999999999,71.3,294.1125,2139.0
6262,35,female,189,75,low,moderateloss,82.255078125,73.115625,301.601953125,2193.46875
6263,45,female,188,58,medium,extremegain,79.573125,70.73166666666667,291.76812500000005,2121.9500000000003
6264,46,female,186,68,high,slightgain,93.89390625,83.46125,344.27765625000006,2503.8375
6265,33,female,152,77,minimal,extremeloss,62.73,55.76,230.01000000000002,1672.8
6266,52,female,196,56,medium,extremegain,79.28250000000001,70.47333333333334,290.70250000000004,2114.2000000000003
6267,64,female,180,94,low,extremegain,81.675,72.6,299.475,2178.0
6268,48,female,176,71,veryhigh,extremegain,100.39125,89.23666666666666,368.10125,2677.1
6269,21,male,166,79,medium,extremeloss,100.4109375,89.25416666666666,368.17343750000003,2677.625
6270,54,male,172,86,medium,moderategain,97.06875,86.28333333333333,355.91875000000005,2588.5
6271,34,female,162,65,veryhigh,moderateloss,94.86937499999999,84.32833333333332,347.854375,2529.85
6272,56,male,196,85,medium,extremegain,104.625,93.0,383.62500000000006,2790.0
6273,63,female,176,54,minimal,moderategain,52.379999999999995,46.559999999999995,192.06,1396.8
6274,43,male,169,78,minimal,moderategain,73.18124999999999,65.05,268.33125,1951.5
6275,56,female,195,72,minimal,weightmaintenance,67.39874999999999,59.91,247.12875000000003,1797.3
6276,58,male,162,55,medium,weightmaintenance,74.2546875,66.00416666666666,272.26718750000003,1980.125
6277,21,female,193,85,medium,extremeloss,104.05828125000001,92.49625,381.5470312500001,2774.8875000000003
6278,47,male,173,82,medium,slightloss,97.14140625,86.34791666666666,356.18515625000003,2590.4375
6279,47,female,190,98,low,slightgain,91.34296875,81.19375,334.92421875,2435.8125
6280,39,male,152,90,veryhigh,moderateloss,118.27499999999999,105.13333333333333,433.675,3154.0
6281,28,male,192,65,medium,slightgain,99.684375,88.60833333333333,365.50937500000003,2658.25
6282,19,female,159,83,veryhigh,extremegain,111.7021875,99.29083333333332,409.57468750000004,2978.725
6283,61,male,150,92,high,moderateloss,100.75078125,89.55625,369.41953125000003,2686.6875
6284,29,male,198,75,minimal,moderateloss,83.1375,73.9,304.83750000000003,2217.0
6285,47,male,162,86,low,moderategain,84.69140625,75.28125,310.53515625,2258.4375
6286,53,male,163,62,veryhigh,extremeloss,98.23593749999999,87.32083333333333,360.1984375,2619.625
6287,35,male,182,66,minimal,slightgain,73.2375,65.1,268.5375,1953.0
6288,43,female,151,81,low,slightgain,71.040234375,63.146874999999994,260.480859375,1894.40625
6289,24,female,151,81,minimal,slightloss,66.27374999999999,58.91,243.00375000000003,1767.3
6290,18,male,188,77,medium,slightloss,108.1125,96.1,396.4125,2883.0
6291,43,female,190,78,medium,slightgain,92.5059375,82.2275,339.1884375000001,2466.8250000000003
6292,40,male,180,74,minimal,slightloss,75.14999999999999,66.8,275.55,2004.0
6293,43,female,153,96,low,slightloss,79.419140625,70.59479166666667,291.203515625,2117.84375
6294,62,male,183,71,minimal,moderateloss,69.69375,61.949999999999996,255.54375000000002,1858.5
6295,23,male,168,76,high,extremeloss,109.96875,97.75,403.21875000000006,2932.5
6296,23,male,186,93,low,extremegain,102.22265625,90.86458333333333,374.81640625000006,2725.9375
6297,61,male,158,87,low,moderateloss,80.30859375,71.38541666666667,294.46484375,2141.5625
6298,25,female,173,69,minimal,moderategain,66.83624999999999,59.41,245.06625000000003,1782.3
6299,41,female,162,94,veryhigh,slightloss,113.038125,100.47833333333332,414.47312500000004,3014.35
6300,39,female,193,99,minimal,moderateloss,82.81124999999999,73.60999999999999,303.64125,2208.2999999999997
6301,36,male,179,73,veryhigh,moderateloss,119.25468749999999,106.00416666666666,437.26718750000003,3180.125
6302,54,female,168,96,low,weightmaintenance,81.4171875,72.37083333333334,298.5296875,2171.125
6303,35,female,190,96,medium,moderateloss,105.29343750000001,93.59416666666668,386.07593750000007,2807.8250000000003
6304,48,male,159,57,medium,moderateloss,77.23359375,68.65208333333334,283.18984375,2059.5625
6305,54,male,191,63,minimal,extremeloss,70.14375,62.349999999999994,257.19375,1870.5
6306,47,male,193,88,veryhigh,slightgain,132.2578125,117.5625,484.94531250000006,3526.875
6307,59,female,163,63,minimal,weightmaintenance,53.67375,47.71,196.80375,1431.3
6308,50,female,189,54,high,weightmaintenance,84.756796875,75.339375,310.774921875,2260.18125
6309,27,male,197,96,minimal,weightmaintenance,92.75625,82.44999999999999,340.10625000000005,2473.5
6310,54,female,198,70,minimal,moderategain,67.79249999999999,60.25999999999999,248.57250000000002,1807.8
6311,29,male,169,64,minimal,weightmaintenance,70.03125,62.25,256.78125,1867.5
6312,47,female,153,85,minimal,extremeloss,63.46124999999999,56.41,232.69125000000003,1692.3
6313,44,male,187,82,veryhigh,slightgain,126.37968749999999,112.33749999999999,463.39218750000003,3370.125
6314,56,female,193,66,veryhigh,moderategain,101.54906249999999,90.26583333333332,372.3465625,2707.975
6315,26,female,199,69,veryhigh,extremeloss,117.0459375,104.04083333333332,429.16843750000004,3121.225
6316,38,female,188,50,high,weightmaintenance,85.64625,76.13,314.03625000000005,2283.9
6317,29,male,154,65,high,slightgain,95.25234375,84.66874999999999,349.25859375000005,2540.0625
6318,46,male,191,94,minimal,extremeloss,85.89375,76.35,314.94375,2290.5
6319,50,male,181,67,veryhigh,slightgain,110.8828125,98.5625,406.57031250000006,2956.875
6320,60,female,155,59,high,moderategain,71.010703125,63.120625000000004,260.372578125,1893.61875
6321,32,male,163,72,medium,extremeloss,92.05546875,81.82708333333333,337.53671875000003,2454.8125
6322,19,female,155,67,minimal,extremegain,62.223749999999995,55.309999999999995,228.15375,1659.3
6323,56,male,163,98,low,slightgain,88.880859375,79.00520833333333,325.896484375,2370.15625
6324,61,male,161,58,veryhigh,extremeloss,91.6453125,81.4625,336.03281250000003,2443.875
6325,35,female,176,95,minimal,weightmaintenance,77.12999999999998,68.55999999999999,282.81,2056.7999999999997
6326,20,female,175,79,minimal,weightmaintenance,73.02374999999999,64.91,267.75375,1947.3
6327,24,male,161,62,low,weightmaintenance,77.923828125,69.265625,285.720703125,2077.96875
6328,60,male,157,80,medium,moderategain,86.38828124999999,76.78958333333333,316.75703125,2303.6875
6329,35,female,159,95,high,extremegain,104.001328125,92.445625,381.33820312500006,2773.36875
6330,61,female,165,92,high,extremeloss,96.077109375,85.401875,352.282734375,2562.05625
6331,55,male,175,62,low,slightgain,74.443359375,66.171875,272.958984375,1985.15625
6332,54,female,157,81,low,slightgain,70.137890625,62.344791666666666,257.172265625,1870.34375
6333,50,male,190,66,high,slightloss,103.66171874999999,92.14375,380.09296875,2764.3125
6334,61,male,194,52,medium,moderateloss,83.2640625,74.01249999999999,305.30156250000005,2220.375
6335,48,male,178,50,medium,extremegain,80.0671875,71.17083333333333,293.57968750000003,2135.125
6336,28,female,169,54,minimal,extremegain,58.286249999999995,51.809999999999995,213.71625,1554.3
6337,21,male,166,81,low,weightmaintenance,90.10546875,80.09375,330.38671875,2402.8125
6338,35,male,168,74,low,weightmaintenance,83.53125,74.25,306.28125,2227.5
6339,21,female,166,94,low,weightmaintenance,88.24921875,78.44375,323.58046875,2353.3125
6340,51,female,188,54,high,slightloss,84.0290625,74.6925,308.10656250000005,2240.775
6341,46,female,150,86,high,slightloss,90.98296875,80.87375,333.60421875000003,2426.2125
6342,41,male,178,72,high,slightloss,105.60234375,93.86875,387.20859375000003,2816.0625
6343,39,female,163,61,medium,weightmaintenance,73.97859375,65.75875,271.25484375,1972.7625
6344,19,female,166,83,high,slightgain,104.24390625,92.66125,382.22765625000005,2779.8375
6345,61,male,162,72,minimal,weightmaintenance,64.46249999999999,57.29999999999999,236.3625,1719.0
6346,23,male,178,65,high,extremegain,106.89609374999999,95.01875,391.95234375,2850.5625
6347,59,male,183,98,medium,slightloss,106.58671875,94.74375,390.81796875000003,2842.3125
6348,42,male,176,54,low,slightloss,73.9921875,65.77083333333333,271.3046875,1973.125
6349,38,female,195,93,minimal,moderateloss,80.89874999999999,71.91,296.62874999999997,2157.2999999999997
6350,33,male,182,96,medium,extremeloss,112.6171875,100.10416666666667,412.92968750000006,3003.125
6351,48,female,178,77,veryhigh,moderateloss,105.55687499999999,93.82833333333332,387.041875,2814.85
6352,31,male,186,55,low,moderateloss,80.56640625,71.61458333333333,295.41015625,2148.4375
6353,56,male,188,62,high,weightmaintenance,98.325,87.4,360.52500000000003,2622.0
6354,45,female,168,92,medium,extremeloss,92.07000000000001,81.84,337.5900000000001,2455.2000000000003
6355,49,female,195,79,veryhigh,extremegain,114.1959375,101.5075,418.7184375,3045.225
6356,45,female,173,75,medium,extremeloss,84.00515625000001,74.67125000000001,308.01890625000004,2240.1375000000003
6357,26,male,163,66,high,weightmaintenance,100.508203125,89.34062499999999,368.53007812500005,2680.21875
6358,62,male,196,58,medium,slightgain,87.1875,77.5,319.6875,2325.0
6359,39,female,186,65,veryhigh,moderategain,103.77562499999999,92.24499999999999,380.510625,2767.35
6360,49,female,154,98,medium,extremegain,89.30906250000001,79.38583333333334,327.46656250000007,2381.5750000000003
6361,22,male,173,67,minimal,weightmaintenance,74.08125,65.85,271.63125,1975.5
6362,40,female,183,62,minimal,slightgain,63.123749999999994,56.10999999999999,231.45375,1683.3
6363,22,female,199,78,high,extremegain,113.381015625,100.783125,415.73039062500004,3023.49375
6364,59,male,180,92,veryhigh,slightgain,125.04374999999999,111.14999999999999,458.49375000000003,3334.5
6365,49,female,179,94,veryhigh,extremeloss,117.75843749999999,104.67416666666665,431.78093750000005,3140.225
6366,27,male,158,73,veryhigh,weightmaintenance,113.109375,100.54166666666667,414.73437500000006,3016.25
6367,56,male,176,94,veryhigh,weightmaintenance,125.75625,111.78333333333333,461.10625000000005,3353.5
6368,32,male,177,93,veryhigh,extremeloss,134.0390625,119.14583333333333,491.47656250000006,3574.375
6369,24,female,191,95,low,moderateloss,96.048046875,85.37604166666667,352.176171875,2561.28125
6370,46,female,175,62,medium,weightmaintenance,76.88484375,68.34208333333333,281.9110937500001,2050.2625000000003
6371,64,female,167,74,veryhigh,moderategain,92.8209375,82.5075,340.3434375,2475.225
6372,20,female,185,90,minimal,extremegain,80.78624999999998,71.80999999999999,296.21625,2154.2999999999997
6373,36,male,157,95,medium,moderategain,102.08203125,90.73958333333333,374.30078125000006,2722.1875
6374,27,male,167,50,high,slightloss,91.451953125,81.290625,335.32382812500003,2438.71875
6375,45,female,169,58,high,slightloss,80.875546875,71.889375,296.54367187500003,2156.68125
6376,46,female,181,53,veryhigh,weightmaintenance,90.50531249999999,80.44916666666666,331.8528125,2413.475
6377,32,female,178,77,low,slightgain,80.51484375,71.56875,295.22109375,2147.0625
6378,52,female,198,61,low,moderategain,73.55390625,65.38125,269.69765625,1961.4375
6379,23,male,197,73,medium,moderategain,107.60390625,95.64791666666666,394.54765625000005,2869.4375
6380,29,female,167,95,low,extremeloss,87.024609375,77.35520833333334,319.090234375,2320.65625
6381,64,male,156,58,high,extremegain,80.21249999999999,71.3,294.1125,2139.0
6382,55,female,150,84,veryhigh,moderategain,95.581875,84.96166666666666,350.466875,2548.85
6383,30,female,177,87,minimal,slightgain,74.93625,66.61,274.76625,1998.3
6384,46,female,182,84,high,slightloss,102.62671875,91.22375,376.29796875000005,2736.7125
6385,36,male,199,82,high,slightloss,122.17851562499999,108.60312499999999,447.98789062500003,3258.09375
6386,20,female,153,84,medium,extremegain,89.23640625,79.32125,327.2001562500001,2379.6375000000003
6387,25,male,169,95,low,extremeloss,97.259765625,86.453125,356.61914062500006,2593.59375
6388,25,male,185,69,minimal,slightloss,77.68124999999999,69.05,284.83125,2071.5
6389,37,female,180,51,minimal,extremegain,58.004999999999995,51.559999999999995,212.685,1546.8
6390,64,male,187,93,low,moderateloss,91.974609375,81.75520833333333,337.240234375,2452.65625
6391,21,male,177,75,veryhigh,slightloss,125.1328125,111.22916666666667,458.82031250000006,3336.875
6392,38,male,152,91,low,moderategain,86.3671875,76.77083333333333,316.6796875,2303.125
6393,20,female,155,62,veryhigh,slightgain,94.6021875,84.09083333333334,346.8746875,2522.725
6394,62,male,194,79,minimal,slightgain,76.3875,67.9,280.08750000000003,2037.0
6395,25,male,172,81,medium,moderateloss,102.590625,91.19166666666666,376.16562500000003,2735.75
6396,40,female,156,85,high,extremegain,94.7025,84.18,347.24250000000006,2525.4
6397,33,female,185,68,minimal,slightgain,67.96124999999999,60.41,249.19125000000003,1812.3
6398,30,male,150,71,minimal,extremegain,67.6125,60.099999999999994,247.91250000000002,1803.0
6399,20,male,155,50,minimal,slightgain,61.818749999999994,54.949999999999996,226.66875000000002,1648.5
6400,26,male,173,60,high,extremegain,100.669921875,89.484375,369.12304687500006,2684.53125
6401,31,male,186,75,veryhigh,slightgain,125.578125,111.625,460.45312500000006,3348.75
6402,30,female,194,97,medium,weightmaintenance,108.78093750000001,96.69416666666667,398.8634375000001,2900.8250000000003
6403,24,female,185,68,medium,moderateloss,90.39890625000001,80.35458333333334,331.46265625000007,2410.6375000000003
6404,32,male,173,68,medium,extremegain,93.36328125,82.98958333333333,342.33203125,2489.6875
6405,24,female,187,61,veryhigh,moderateloss,106.7146875,94.8575,391.2871875,2845.725
6406,55,male,194,52,low,slightloss,75.41015625,67.03125,276.50390625,2010.9375
6407,51,female,178,67,low,moderategain,70.46015625,62.631249999999994,258.35390625,1878.9375
6408,58,female,186,98,medium,moderateloss,98.3184375,87.39416666666666,360.5009375000001,2621.8250000000003
6409,39,male,194,54,minimal,extremegain,70.3125,62.5,257.8125,1875.0
6410,41,male,181,97,minimal,extremeloss,85.55624999999999,76.05,313.70625,2281.5
6411,54,male,174,73,high,moderateloss,100.42734374999999,89.26875,368.23359375,2678.0625
6412,61,male,159,63,low,extremegain,68.255859375,60.671875,250.27148437500003,1820.15625
6413,18,female,184,87,minimal,extremeloss,79.60499999999999,70.75999999999999,291.885,2122.7999999999997
6414,27,female,174,52,medium,slightgain,76.2309375,67.76083333333332,279.5134375,2032.825
6415,60,male,176,55,high,moderategain,87.6515625,77.9125,321.3890625,2337.375
6416,33,female,194,61,low,extremegain,77.16328125,68.58958333333334,282.93203125,2057.6875
6417,63,female,181,60,high,extremeloss,81.198984375,72.176875,297.72960937500005,2165.30625
6418,25,male,161,88,minimal,moderategain,79.48125,70.65,291.43125000000003,2119.5
6419,42,male,153,75,medium,moderategain,87.26015625,77.56458333333333,319.95390625000005,2326.9375
6420,29,female,191,50,medium,weightmaintenance,80.66296875,71.70041666666667,295.76421875000005,2151.0125000000003
6421,42,male,175,65,medium,extremegain,89.43984375,79.50208333333333,327.94609375000005,2385.0625
6422,34,male,152,97,minimal,moderategain,78.975,70.19999999999999,289.57500000000005,2106.0
6423,43,female,166,98,veryhigh,slightgain,116.956875,103.96166666666666,428.841875,3118.85
6424,63,female,158,96,medium,extremegain,85.53093750000001,76.0275,313.6134375000001,2280.8250000000003
6425,31,male,178,58,veryhigh,extremegain,109.903125,97.69166666666666,402.97812500000003,2930.75
6426,58,female,150,54,medium,extremeloss,59.6653125,53.03583333333333,218.77281250000001,1591.075
6427,53,male,167,57,veryhigh,moderategain,96.45468749999999,85.7375,353.6671875,2572.125
6428,40,male,190,70,low,slightgain,87.26953125,77.57291666666667,319.98828125,2327.1875
6429,60,female,169,82,low,weightmaintenance,72.973828125,64.865625,267.570703125,1945.96875
6430,23,female,190,88,medium,slightgain,104.1309375,92.56083333333333,381.8134375000001,2776.8250000000003
6431,64,male,183,92,high,slightgain,113.122265625,100.553125,414.781640625,3016.59375
6432,22,male,177,69,high,moderateloss,109.402734375,97.24687499999999,401.14335937500005,2917.40625
6433,60,male,197,94,minimal,slightloss,84.43124999999999,75.05,309.58125,2251.5
6434,42,female,184,71,low,extremeloss,76.7765625,68.24583333333334,281.5140625,2047.375
6435,35,male,165,62,low,slightloss,76.376953125,67.890625,280.048828125,2036.71875
6436,30,female,170,88,high,weightmaintenance,105.53765625,93.81125,386.97140625000003,2814.3375
6437,60,male,162,60,medium,weightmaintenance,76.57968749999999,68.07083333333333,280.7921875,2042.125
6438,31,female,184,67,minimal,slightgain,67.67999999999999,60.16,248.16000000000003,1804.8
6439,45,male,191,79,low,slightloss,90.943359375,80.83854166666667,333.458984375,2425.15625
6440,35,female,181,82,minimal,extremeloss,72.68625,64.61,266.51625,1938.3
6441,45,male,199,93,low,extremegain,100.740234375,89.546875,369.38085937500006,2686.40625
6442,44,male,187,52,veryhigh,extremeloss,105.0046875,93.3375,385.01718750000003,2800.125
6443,49,male,155,50,veryhigh,extremegain,87.54843749999999,77.82083333333333,321.0109375,2334.625
6444,64,male,199,85,minimal,slightgain,80.04375,71.15,293.49375000000003,2134.5
6445,26,female,187,55,high,extremeloss,92.357578125,82.095625,338.64445312500004,2462.86875
6446,57,female,187,86,high,moderateloss,102.384140625,91.008125,375.40851562500006,2730.24375
6447,49,female,162,78,low,extremegain,71.49140625,63.547916666666666,262.13515625,1906.4375
6448,37,female,195,60,veryhigh,slightloss,104.9334375,93.27416666666666,384.7559375,2798.225
6449,45,female,188,62,veryhigh,weightmaintenance,100.39125,89.23666666666666,368.10125,2677.1
6450,50,male,162,60,minimal,extremeloss,61.537499999999994,54.699999999999996,225.63750000000002,1641.0
6451,21,female,196,87,minimal,extremegain,82.30499999999999,73.16,301.78499999999997,2194.7999999999997
6452,63,female,161,74,high,extremeloss,82.169296875,73.039375,301.28742187500006,2191.18125
6453,51,female,182,64,high,extremeloss,88.07203125,78.28625,322.93078125000005,2348.5875
6454,20,female,177,62,high,slightgain,94.783359375,84.251875,347.53898437500004,2527.55625
6455,43,male,152,91,medium,weightmaintenance,95.90625,85.25,351.65625,2557.5
6456,25,male,167,82,veryhigh,extremegain,124.2421875,110.4375,455.55468750000006,3313.125
6457,23,male,175,62,veryhigh,slightloss,114.26718749999999,101.57083333333333,418.9796875,3047.125
6458,33,male,189,87,minimal,extremeloss,85.10625,75.65,312.05625000000003,2269.5
6459,41,female,151,73,veryhigh,moderateloss,93.17718749999999,82.82416666666666,341.6496875,2484.725
6460,56,female,153,69,minimal,moderategain,54.23625,48.21,198.86625,1446.3
6461,47,male,199,93,medium,extremegain,112.98046875,100.42708333333333,414.26171875000006,3012.8125
